Rank,Name,Score,UserList
2310,西北赛区,hw11168891,'65.6097,hw11168891;
2311,江山赛区,Coding,'65.8047,hw60120505;hw39814781;
2312,粤港澳赛区,hw37590416,'66.5604,hw37590416;
2313,江山赛区,zheyday,'66.6735,zheyday;
2314,西北赛区,xdai125,'66.7635,qmhnxl;hw48220760;
2315,西北赛区,hw29962425,'66.8024,hw29962425;
2316,江山赛区,楼上莫赶楼下莫追,'66.855,LordRiven;
2317,西北赛区,hw92635520,'66.879,hw92635520;
2318,西北赛区,caoyue1995,'67.1995,caoyue1995;
2319,西北赛区,hw98095730,'67.2181,hw98095730;
2320,江山赛区,000,'67.2222,liumin_1;
2321,江山赛区,Anothorld,'67.231,Anothorld;
2322,西北赛区,傅里叶级数,'67.243,hw92772247;
2323,上合赛区,lnstrument,'67.2562,lnstrument;
2324,西北赛区,flyhema,'67.3649,flyhema;
2325,杭厦赛区,世间美好与你环环相扣,'67.419,hw36528223;happy_learn;
2326,京津东赛区,SirRabbit,'67.4467,hw24382582;
2327,西北赛区,hw83847259,'67.4828,hw83847259;
2328,杭厦赛区,濮竹01,'67.5085,kangyanyan;
2329,西北赛区,hw16282285,'67.5143,hw16282285;
2330,江山赛区,姐妹！,'67.5653,xueli_lxl;
2331,杭厦赛区,为艳丽打call,'67.6488,LYLXKA;
2332,京津东赛区,BUPT_CODERS,'69.0106,LincolnDai;
2333,西北赛区,hw_Vincent,'70.3349,hw_Vincent;
2334,上合赛区,Yin_Cofer,'72.9041,Yin_Cofer;
2335,江山赛区,嘿嘿嘿111,'73.9337,hw61976534;
2336,江山赛区,202004,'75.3792,hw40115156;
2337,成渝赛区,thth,'75.7587,hw68757076;
2338,京津东赛区,CAU-fighter,'78.0013,DawnMagnet;hw20375522;
2339,成渝赛区,siyecaoK1,'78.2232,siyecaoK1;
2340,武长赛区,andy,'78.7165,Anding;
2341,江山赛区,bb,'79.3009,hw76341879;
2342,京津东赛区,hw17257923,'81.455,hw17257923;
2343,京津东赛区,一只小弱鸡,'81.626,liujiang_;
2344,上合赛区,我们是锵锵锵锵锵锵锵,'81.8632,rookie_sjtu;Nemo_sjtu;hw13978421;
2345,杭厦赛区,杭电戏组,'82.1397,hw74093386;hw52583333;daxiangbeien;
2346,江山赛区,xiaoxiaochengji,'82.3531,xiaoxiaochengji;
2347,京津东赛区,帆帆,'84.4492,FanfanLiu;
2348,西北赛区,zk2020,'85.4411,zk2020;
2349,上合赛区,hw44130554,'86.5903,hw44130554;
2350,京津东赛区,hw40813450,'86.7589,hw40813450;
2351,上合赛区,hw30869789,'87.0942,hw30869789;
2352,海外赛区,hw30869789,'87.9317,hw30869789;
2353,上合赛区,PCA-USTC,'88.9503,jjq0819;
2354,粤港澳赛区,hw35184732,'89.0727,hw35184732;
2355,江山赛区,hw24946673,'89.6042,hw24946673;
2356,上合赛区,独墅湖赛艇,'90.8206,ZhangJiekai;hw54149779;
2357,西北赛区,枣子姐永远滴神,'93.7199,hw68717197;
2358,武长赛区,HannahJudy,'94.3605,hanzuliangzhongyan;
2359,上合赛区,hw54207516,'97.7492,hw54207516;
2360,京津东赛区,您还未组建团队,'97.9333,ccfarm;
2361,成渝赛区,hw17885387,'99.9374,hw17885387;
2362,京津东赛区,sunxiangjun,'101.2813,sunxiangjun;
2363,京津东赛区,唧唧复唧唧,'107.0326,jiu_jiu;hw49026321;hw85640157;
2364,上合赛区,lz天下第一,'107.1621,hw37158787;
2365,杭厦赛区,STEA TEAM,'109.4448,STEA_YY;CafuuChino;Particle_G;
2366,上合赛区,pjx11111,'116.7009,pjx11111;
2367,上合赛区,AutoSec,'117.1754,hw2924;hw99538176;hw36322380;
2368,杭厦赛区,hw54207516,'119.7269,hw54207516;
2369,西北赛区,卡提诺,'127.6313,hw49988529;hw42259116;
2370,成渝赛区,假装123,'128.5916,LiuChengpeng;Sponge2020;hw44526911;
2371,粤港澳赛区,HEYWG,'129.6072,HEYWG;
2372,成渝赛区,hw34065548,'141.8849,hw34065548;
2373,粤港澳赛区,Recorder1994,'142.7623,Recorder1994;
2374,成渝赛区,hw16670729,'150.0051,hw16670729;
2375,粤港澳赛区,小黄鸭，划水呀,'152.467,Yuzu_sofa;hw34101030;hw12613042;
2376,上合赛区,到此一游,'152.7076,Lei-Liu;
2377,西北赛区,三剑客,'158.3955,hw30399277;hw78612729;hw65430613;
2378,粤港澳赛区,hw25081257,'159.4019,hw25081257;
2379,江山赛区,tainanle,'163.8255,tainanle;
2380,上合赛区,皮卡丘,'173.5695,ReusKai;TadDone;
2381,江山赛区,342B,'175.95,hw04504948;hw81678339;
2382,西北赛区,双叶天下第一,'176.3797,lenmain;Yishi_Yu;hw06990543;
2383,成渝赛区,爱玩矢量,'177.4127,hw84910810;
2384,成渝赛区,Saturday,'179.9869,Tsingxin;kunxinli;ZhangPHEngr;
2385,西北赛区,hw48144703,'181.0178,hw48144703;
2386,杭厦赛区,hw84674707,'185.0906,hw84674707;
2387,杭厦赛区,淡黄的长裙蓬松的头发,'187.382,hw12386267;hw36627366;hw45101907;
2388,西北赛区,hw30186372,'188.5732,hw30186372;
2389,武长赛区,hw39177964,'190.2158,hw39177964;
2390,上合赛区,hw34253202,'191.5401,hw34253202;
2391,杭厦赛区,濮竹,'197.8307,muxingda;
2392,上合赛区,邪王真眼是最强的,'206.3307,bottlebattle;
2393,武长赛区,柠可有你,'219.3642,hw11979663;
2394,杭厦赛区,三个酱油瓶,'220.9808,wakawakawa;hz_pengyuyan;zjucstxyy;
2395,上合赛区,盛老师很牛,'227.6729,pansiyuan;hw74165419;little-berry;
2396,西北赛区,打酱油的,'236.3974,npucfy;
2397,京津东赛区,候队加油,'257.3089,qssxbhxy;caculas22;
2398,西北赛区,python真难,'257.4589,gao2017;
2399,上合赛区,ARDAER,'261.2922,ardaersasskia;
2400,杭厦赛区,bugmakerrr,'283.5807,bugmakerrr;
2401,海外赛区,hw02849838,'291.6643,hw02849838;
2402,西北赛区,得分过低配谈恋爱吗,'309.2926,hw43337991;
2403,武长赛区,hw41963456,'310.2835,hw41963456;
2404,上合赛区,HumPeriod,'317.909,DuDuPang;TuTuPang;
2405,武长赛区,hw19016743,'318.8836,hw19016743;
2406,西北赛区,htyhhh,'330.5728,htyhhh;
2407,武长赛区,115,'352.1661,elevenstar;gaosiyuan;dodotwhalefall;
2408,上合赛区,knockknock,'392.1737,hw38750255;
2409,西北赛区,625A,'411.1497,xunyuxing;hw13452338;hw48449957;
2410,海外赛区,hw66859095,'526.5941,hw66859095;
2411,杭厦赛区,hw34514705,'548.9209,hw34514705;
2412,海外赛区,hw58085534,'578.5663,hw58085534;
2413,西北赛区,Jeason666,'686.1679,Jeason666;
2414,西北赛区,carelmo,'688.1418,shangshanzixu;Jimbo0714;
2415,西北赛区,hw31609485,'688.9979,hw31609485;
2416,上合赛区,hw84674707,'855.161,hw84674707;
2417,成渝赛区,无限,'980.1345,liukxz;
2418,西北赛区,woshimijue,'1144.0891,woshimijue;
